,closed_at,created_at,issue_comments,issue_desc,issue_id
215,2018-10-26 18:50:46,2018-10-23 17:34:40,Make H5Dict accept pathlib Paths .,"# # # Summary The type checking done in the constructor of ` H5Dict ` restricts users to use strings to denote paths , but ` Path ` objects from ` pathlib ` ( https : //docs.python.org/3/library/pathlib.html ) also make sense there . # # # Related Issues Closes https : //github.com/keras-team/keras/issues/11459 . # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ x ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11466.0
216,2018-10-26 18:47:17,2018-10-23 11:32:31,Avoid deprecated getargspec,# # # Summary We should use an getargspec instead of deprecated getagspec . - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11463.0
217,2018-10-26 02:44:44,2018-10-23 06:15:11,Bug fix : Batch dot,"* Almost total rewrite of ` batch_dot ` for Tensorflow and CNTK backend . * Fixes various bugs in edge cases ( e.g # 11035 ) * Rewrite ` batch_dot ` implementation in ` reference_operations.py ` ( had bugs and overall implementation was bloated ) * Does early input validation with helpful messages . * Earlier , the methods had partial ` tf.tensordot ( ) ` like behavior , which was undocumented . This was possibly a bug first introduced in TF backend and the logic was probably copied when writing the CNTK backend . This now returns with a helpful error message . * Reduces number of ops as much as possible . * Slightly better docstrings * Thorough unit tests .",11458.0
218,2018-10-23 16:56:15,2018-10-22 17:50:55,Update for autogen.py to include the content of constraints.py,"# # # Summary Information from the docstrings of the file constraints.py was not grabbed by autogen.py because the autogenerated code block was absent in templates/constraints.md and the corresponsing part of the PAGES list in autogen.py was not there too . I did not find a commit where it would work before , but i could have missed it . # # # Related Issues Resolves the issue # 11382 # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11456.0
219,2018-10-21 21:00:16,2018-10-21 18:40:09,Support tensor arguments in clip .,"# # # Summary I 'm probably not doing this the right way , but I wanted to watch it fail on Travis ( I 'm sure I correctly installed only the Tensorflow backend locally ) . # # # Related Issues Closes https : //github.com/keras-team/keras/issues/11435 . # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11442.0
220,2018-10-22 17:12:15,2018-10-21 00:16:43,Update Conv1D input_shape description,"# # # Summary This PR updates the ` input_shape ` description for ` Conv1D ` . It adds a reference to the sample axis not being included , states which axis corresponds to the steps dimension and which corresponds to the channels dimension in the given example , and specifies the ` data_format ` in the given example . # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11437.0
221,2018-10-25 22:54:46,2018-10-18 21:19:08,[ P ] [ RELNOTES ] Add ability to visualize wrapped models with plot_model function,"# # # Summary Added two new optional arguments to ` plot_model ` function in ` vis_utils.py ` , to be able to visualize nested ( wrapped ) models . Also adds ` dpi ` param to have ability to produce high resolution graphs . For example giving this model : ! [ model3 ] ( https : //user-images.githubusercontent.com/3962002/47184794-7a3b1600-d2e0-11e8-8bf0-bc62b1043969.png ) # # # Related Issues # 5937 # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ x ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11431.0
222,2018-10-21 12:33:09,2018-10-16 15:42:08,Draw input layers even when added implicitly,"# # # Summary The ` _layers ` attribute , unlike ` layers ` , contains any ` InputLayer ` that gets implicitly added when adding an ` Embedding ` as the first layer . This means that the next loop starting at https : //github.com/keras-team/keras/blob/590aa832680641218b233b22fa8b3bd7fdc0287e/keras/utils/vis_utils.py # L66-L67 will create a node for those implicit ` InputLayer ` s , which will prevent the final loop starting at https : //github.com/keras-team/keras/blob/590aa832680641218b233b22fa8b3bd7fdc0287e/keras/utils/vis_utils.py # L103-L104 from creating an edge to a non-existing node . # # # Related Issues Closes https : //github.com/keras-team/keras/issues/11376 . # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11412.0
223,2018-10-20 16:42:26,2018-10-15 05:24:43,Line length reduced to 85 characters for cntk_backend.py,# # # Summary Reduced the line length of the code to 85 characters .,11401.0
224,2018-12-18 15:47:46,2018-10-14 17:35:02,Splitting the test_model_method which had more than 400 LOC .,"# # # Summary Test functions should be small and target as few functionalities as possible . This ` test_model_method ` is very big and makes it hard to find out how to work with it or add new test . # # # Related Issues # # # PR Overview ` test_model_methods ` became ` test_model_methods ` , ` test_fit_generator ` and ` test_fit_generator_shape ` with two helper functions , ` get_model ` and ` TrackerCallback ` . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11398.0
225,2018-10-14 18:49:09,2018-10-14 16:11:06,Removed some unused variables .,"# # # Summary Some were unused , some overridden shortly afterwards . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11395.0
226,2018-10-21 20:45:03,2018-10-14 15:42:21,Some tests were ran multiple times in backend_test.py . Fixed it .,# # # Summary # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11394.0
227,2018-10-14 18:06:47,2018-10-14 15:26:57,De-duped some test functions .,"# # # Summary In travis , some tests were applied more than once . This PR makes sure that those tests are only ran once . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11393.0
228,2018-10-17 00:58:36,2018-10-14 15:12:25,Added the padding operations in reference_operations.py,# # # Summary # # # Related Issues # 11068 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11392.0
229,2018-10-20 14:45:53,2018-10-14 15:06:27,Refactor theno_backend to shorten linelength,# # # Summary A variety of different changes to ensure line-length falls within 85 character line-length Changes made in conjunction with @ iwillspeak ( thank you ) # # # Related Issues Part of issue # 11383 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11391.0
230,2018-10-19 10:50:34,2018-10-14 12:35:54,Added dropout to reference_operations.py,# # # Summary Everything is in the title . # # # Related Issues # 11068 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11390.0
231,2018-10-16 22:18:46,2018-10-14 12:19:29,Activated disabled tests in the backend tests .,"# # # Summary To detect which functions are tests , pytest looks at the name of the function and if it starts with ` test_ ` , then pytest understand that this function is a test and run it . In the backend_tests.py a lot of functions started with ` legacy_test_ ` and thus were not detected and ran by pytest . This PR enabled them again . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11389.0
232,2018-10-16 22:23:33,2018-10-14 12:12:02,"Added get_value , count_params , int_shape and get_variable_shape to reference_operations.py",# # # Summary Added the four functions and adapted the backend tests accordingly . Also made 5 tests instead of one for more focused error reporting . # # # Related Issues # 11068 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11388.0
233,2018-10-16 22:17:50,2018-10-14 12:00:18,Added the gather operation in reference_operations.py .,# # # Summary Added the gather operation in reference_operations.py . Thus making the tests more indépendant and get a better error reporting in case of changes . Will allow to skip some backend installs in the future . # # # Related Issues # 11068 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11387.0
234,2018-10-14 18:48:18,2018-10-14 11:45:35,Added the batch_dot operation in the references_operations.py .,"# # # Summary Credit goes to @ danFromTelAviv for his implementation in numpy of batch_dot . @ danFromTelAviv feel free to read this PR and comment if you see things which need changes . @ taehoonlee , I think you 're the right person to ask for review . Thanks in advance . # # # Related Issues # 11068 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11386.0
235,2018-10-23 17:07:30,2018-10-14 11:12:06,Explaining how to load external backends in the documentation .,"In keras , it 's possible to load other backends than tensorflow , theano or CNTK . Let 's suppose there is a python file called ` mxnet_backend.py ` ( for example ) , it 's possible to load it as a backend by doing `` backend '' : `` mxnet_backend '' in keras.json . See this file for more info : https : //github.com/keras-team/keras/blob/161f0a876db4f8aa9d57161c13d366f081369601/keras/backend/__init__.py # L91 This should be documented there : https : //keras.io/backend/ # switching-from-one-backend-to-another",11384.0
236,2018-10-29 20:06:25,2018-10-14 10:41:07,Making lines shorter in five different files .,"We are trying to make all the files in the codebase have a line lenght below 85 . This has been done to nearly all files . Just five are not done yet : * keras/backend/cntk_backend.py * keras/backend/common.py * keras/backend/tensorflow_backend.py * keras/backend/theano_backend.py * tests/keras/backend/backend_test.py If you want to take up this issue , please make one Pull request per file ( you do n't have to do all five pull requests at once ) . And once the lines are shorter for one file , you can remove the corresponding exception in the https : //github.com/keras-team/keras/blob/master/pytest.ini to enable the tests .",11383.0
237,2018-10-14 10:20:52,2018-10-13 14:35:10,Fix badly rendered references in docs,"# # # Summary * I found the ones of the kind ` [ foo ] < WHITESPACE > ( bar ) ` with ` $ ag `` \ ] \s+\ ( `` ` , and fixed them by moving the open round parenthesis to the previous line , as apparently whitespace in links is ignored . * I then went through all references sections with ` $ ag `` # References '' ` and improved the ones that did n't have the paper title as the link text . # # # Related Issues Closes https : //github.com/keras-team/keras/issues/11375 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11380.0
238,2018-10-14 17:57:51,2018-10-13 11:33:39,Parametrizing the metrics tests to get one test per metric .,# # # Summary We can take advantage of pytest 's error reporting when testing metrics to get one test per metric and have better insights in case of bugs . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11378.0
239,2018-10-13 18:21:28,2018-10-12 12:21:11,Fix bug in sparse_categorical_accuracy,"# # # Summary With reccurent layer output of the model can be ` [ num_samples , timesteps , output_dim ] ` , but in the ` sparse_categorical_accuracy ` for ` y_true ` values ` Flatten ` is used . That creates a bug like `` Incompatible shapes : [ 80 ] vs. [ 16,5 ] '' ( if timesteps=16 and output_dim=5 ) . Bug fixed by adding ` Flatten ` to ` K.cast ( K.argmax ( y_pred , axis=-1 ) , K.floatx ( ) ) ) ` too . # # # Related Issues # 11100 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11373.0
240,2018-10-11 11:23:24,2018-10-11 01:55:50,Fix doc,Fixed doc for consistency # # # Summary # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11352.0
241,2018-10-09 12:35:20,2018-10-09 11:14:26,Fix typos,This PR fixes a typo : ` auxilary ` - > ` auxiliary ` .,11340.0
242,2018-10-08 17:26:13,2018-10-08 14:15:46,added example to illustrate effects of ` to_categorical `,"# # # Summary adding example to ` to_categorical ` docstring . * * Note : * * this is my first PR to keras . I 've read the guidelines , but I think many of them do n't apply here . I 'd appreciate more guidance to contributing if I did n't follow any guideline correctly . Moreover , I did n't find any hint on how to build the docs . I only found the ` upload_docs ` command in ` setup.py ` . # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11327.0
243,2018-10-07 14:32:04,2018-10-07 12:43:40,Fix the broken format of links and references,# # # Summary It seems docstring in couples of files in ` keras/layers ` containing broken markdown hyperlinks . Please see the figure below for examples . < img width= '' 700 '' alt= '' image '' src= '' https : //user-images.githubusercontent.com/1214890/46581813-daa79900-ca3e-11e8-9564-0f60d7ec3c79.png '' > # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11319.0
244,2018-10-07 14:33:13,2018-10-05 14:15:44,Keras documentation : multi_gpu_model examples do not show properly on the home page keras.io,Some examples of usage of ` multi_gpu_model ` appear on the documentation of the function in the [ source code ] ( https : //github.com/keras-team/keras/blob/master/keras/utils/multi_gpu_utils.py ) . However they do not display correctly on the [ Keras home page ] ( https : //keras.io/utils/ ) :,11306.0
245,2018-10-30 22:12:00,2018-10-05 13:16:09,improve keras/engine/saving.py,# # # Summary 1. rename argument : f as h5dict_instance 2. rename argument : f as groups 3. add some comments for save_weights_to_hdf5_group # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11305.0
246,2018-10-04 17:10:57,2018-10-04 16:38:14,Improve addition_rnn example 's code and comments,# # # Summary This PR improves the addition_rnn example 's code and comments : - added the docstring for ` decode ` method . - changed `` one hot '' to `` one-hot '' - changed `` last hidden state of RNN '' to `` last output of RNN '' - passed ` activation='softmax ' ` argument to the ` Dense ` layer and removed the ` Activation ` layer to make it more explicit where it is applied . # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11296.0
247,2018-10-04 17:07:58,2018-10-04 15:40:46,Update tensorflow_backend.py,"From line 1907 - 1918 : when call tf.reshape ( x , shape ) , ( * before * ) shape= ( -1 ) will raise ValueError : Shape must be rank 1 but is rank 0 ... I think ( -1 ) in python refers to the Rank-0 shape , though [ -1 ] or ( -1 , ) refers to the Rank-1 shape instead . It was also strange that it only raised error when 'image_data_format ' was set to 'channels_first ' , not 'channels_last ' . Test case : from keras.layers import Conv2D , ZeroPadding2D from keras.layers.normalization import BatchNormalization from keras import backend as K K.set_image_data_format ( 'channels_first ' ) X_input = Input ( ( 3 , 96 , 96 ) ) X = ZeroPadding2D ( ( 3 , 3 ) ) ( X_input ) X = Conv2D ( 64 , ( 7 , 7 ) , strides= ( 2 , 2 ) ) ( X ) X = BatchNormalization ( axis=1 ) ( X ) # raise error at this line ... # # # Summary # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11294.0
248,2018-10-03 18:13:44,2018-10-03 15:38:31,Bug fix : model save when file already exists,# # # Summary # # # Related Issues # # # PR Overview - [ y ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11289.0
249,2018-10-03 12:51:08,2018-10-03 08:02:00,Fix ` fit_generator ` for ` workers=0 `,# # # Summary This PR provides fix for ` engine.training_generator.fit_generator ` when ` workers=0 ` . It used train data for validation and ignored ` len ( val_data ) ` when ` val_data ` was instance of ` keras.Sequence ` # # # Related Issues [ # 10855 ] ( https : //github.com/keras-team/keras/issues/10855 ) # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11285.0
250,2018-10-04 17:13:36,2018-10-02 16:08:20,Show time spent in the warning of slow progress,"In the warning message of on_batch_end , display the time spent for the batch . This would give more clue to the user . # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11278.0
251,2018-10-01 18:56:02,2018-09-30 18:49:26,Added a global timeout for the test suite .,"# # # Summary The stalling build is a big issue . We need tools to be able to debug it . I believe we should merge this into master and wait until we have the timeout issue again to see a stacktrace . # # # Related Issues # # # PR Overview If the test suite is taking more than 12 minutes to run , stop the run and give a stacktrace . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11263.0
252,2018-09-30 18:35:24,2018-09-30 15:59:04,add more variable initializers to numpy backend,"ones , zeros , zeros_like , ones_like",11261.0
253,2018-10-01 01:48:17,2018-09-30 15:21:57,Travis was ignoring PEP8 failures . Now fixed .,"# # # Summary Before , Travis was ignoring PEP8 failures . I think it was since # 11163 . My take on it is that travis only cares about the last exit code ( with ` $ ? ` or something like that ) after each instruction ( at each ` - ` symbol ) . I think chaining the instructions with ` & & ` will solve the issue . # # # Related Issues # 11163 # 11258 # 11254 # # # PR Overview There is the fix of travis.yml and also fixing the pep8 errors which were merged into master since the apparition of the bug . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11260.0
254,2018-10-03 07:39:48,2018-09-30 11:46:29,Add ` conv_transpose ` into reference operations,This PR adds ` conv_transpose ` and ` dilated_conv_transpose ` into numpy reference operations so that we can reduce CI build time .,11258.0
255,2018-09-29 22:27:20,2018-09-29 17:32:43,add trig funcs for numpy backend,there is a sample unit test to test ' # 11245' # # # Summary # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11254.0
256,2018-09-29 20:04:09,2018-09-28 12:03:47,Add ` dilated_conv ` into reference operations,This PR adds ` dilated_conv ` into numpy reference operations so that we can reduce CI build time .,11244.0
257,2018-09-28 18:43:08,2018-09-28 09:51:19,Fix h5py error `` Unable to create attribute ( object header message is too large ) '',# # # Summary Fixes a minor bug introduced by https : //github.com/keras-team/keras/commit/9a4c5d8f10667e571c23f1b2f2e0397a85368bea : The ` H5Dict ` object tried to save ( large ) ` numpy ` objects without the ` dataset ` interface from ` h5py ` . This produced the error ` Unable to create attribute ( object header message is too large ) ` # # # Related Issues https : //github.com/keras-team/keras/issues/11104 https : //github.com/Skuldur/Classical-Piano-Composer/issues/8 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11242.0
258,2018-09-27 18:38:47,2018-09-27 02:36:38,Style fixes for enabling PEP8 501,This PR enables PEP8 501 .,11234.0
259,2018-09-28 18:56:32,2018-09-27 01:43:37,Consolidate functionality of ThresholdedReLU and LeakyReLU layers into ReLU layer,This PR refers https : //github.com/tensorflow/tensorflow/commit/0cf2c612e5e6ff8c5026011e8186056801def747 to consolidate functionality of API fully compatible . # # # Summary # # # Related Issues # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ x ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11233.0
260,2018-10-04 17:14:36,2018-09-26 06:20:44,Refactor keras/engine/training.py and keras/engine/training_arrays.py,Make fit_loop function easy read and understand . # # # Summary # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11226.0
261,2018-09-27 15:25:37,2018-09-25 16:04:54,Add better error message for model.summary ( ),"Fixes # 11217 For detailed discussion consider referring to the issue # 11217 Overview : In version 2.2.2 of keras building model without specifying ` input_shape ` or ` batch_input_shape ` is allowed but for such cases , the model will not be actually built implicitly and you need to build the model explicitly either by calling ` model.build ( ) ` or else ` model.fit ( ) ` on some data . If you call ` model.summary ( ) ` before building the model it will give a `` model not built '' error but the possible solutions to such error are 1 . Add ` input_shape ` or ` batch_input_size ` in the first layer 2 . Call ` model.build ( ) ` before ` model.summary ( ) ` 3 . Call ` model.fit ( ) ` on some data before ` model.summary ( ) ` But the previous error message was only suggesting solution 3 which seems unintutive . So i have rewritten the error message to suggest all three possible solutions Checklist - [ X ] Build using ` python setup.py build `",11222.0
262,2018-09-25 21:58:26,2018-09-23 14:30:55,Added np.tile to reference_operations.py .,"# # # Summary Comparing to numpy operations allow us to know which backend fails in case of unexpected result ( let 's say the theano backend changes , the failure will only happen in the theano build on travis when comparing to numpy ) , and have a good ground truth for tests . It 's also good for documentation purposes , in case we wonder what the real definition of an op in the keras backend is . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11205.0
263,2018-12-09 21:34:03,2018-09-23 10:27:45,"Add ResNet , ResNetV2 , and ResNeXt variants","This PR adds declarations of ResNet , ResNetV2 , and ResNeXt variants . In order to add new models into ` keras-applications ` , we should first add those declarations into ` keras ` . Please refer to the cores ( keras-team/keras-applications # 26 ) .",11203.0
264,2018-09-26 21:22:13,2018-09-23 09:53:10,Use all top MAX_NUM_WORDS words for the embedding matrix .,"# # # Summary Because the first index returned from Keras ' tokenizer is 1 . Hence , the current code will discard the last word , ie . index=20000 . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11202.0
265,2018-09-23 08:44:24,2018-09-22 10:54:59,Style fixes for enabling PEP8 501,This PR enables PEP8 501 .,11199.0
266,2018-09-24 10:19:39,2018-09-22 01:49:39,Fix bug in sparse_top_k_categorical_accuracy,# # # Summary For the input of . # # # Related Issues # 11100 https : //github.com/tensorflow/tensorflow/issues/22190 https : //github.com/tensorflow/tensorflow/pull/22392 # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11196.0
267,2018-09-28 19:09:49,2018-09-21 10:52:26,[ updated ] improve softmax implementation,# # # Summary This PR is an update of # 10027 which I kinda broke . Sorry about it . # # # Related Issues # # # PR Overview I moved the correctness test in the backend tests . I think it belongs there rather than in the activations tests . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11189.0
