,closed_at,created_at,issue_comments,issue_desc,issue_id
218,2017-03-29 02:26:16,2017-07-20 16:48:28,Include arguments in function suggestions,"# # Description E.g . instead of suggesting ` my_func ( ) ` , suggest ` my_func ( your_arg : = ) ` or ` my_func ( your_arg text ) ` , depending on the context . There are config settings in the form of template strings ( e.g . ` { arg_name } : = { arg_default } ` ) for customizing the formatting of the arguments and a setting for at what number of args to switch from oneliners to multiline arg lists . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",677.0
219,2017-03-22 04:31:59,2017-03-22 05:23:34,Bumped minimal requirement of prompt-toolkit to 1.0.10,# # Description This is required to actually fix https : //github.com/dbcli/pgcli/pull/670 . ` reset_current_buffer ` was deprecated in 1.0.10 and ` pre_run_callables ` added instead . # # Checklist - [ X ] I 've added this contribution to the ` changelog.md ` . - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,676.0
220,2017-03-19 21:04:27,2017-04-01 17:11:06,Functional tests housekeeping,# # Description * Removes an unnecessary step from functional tests . * Splits test steps into different files . * Adds support for coverage . Work in progress . # # Checklist - [ ] I 've added this contribution to the ` changelog.md ` . - [ ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,673.0
221,2017-03-18 21:26:30,2017-03-19 19:49:33,PR and issue templates .,Based on discussion in mycli Google group . Also see the same in mycli : https : //github.com/dbcli/mycli/pull/372,671.0
222,2017-03-16 04:24:27,2017-03-20 16:31:57,Attempt to fix # 668 ( not pretty ) .,"This is an attempt to fix # 668 . There 's another PR to do the same : https : //github.com/dbcli/pgcli/pull/669 , but it does not fix the problem completely , because we need to reset the cli buffer in most cases . Editor command seems to be the special case where we do n't want the reset . This PR is work in progress , because I dislike using internal ` prompt_toolkit ` API like this . I would like very much for @ jonathanslenders to weigh in on this . cc @ amjith @ jdpopkin",670.0
223,2017-03-15 20:30:24,2017-06-09 16:13:46,\e is not working on pgcli 1.5.0 installed via brew,"Conversation from gitter : > When I write ` select 1 \e ` , I correctly see ` select 1 ` in my editor . When I edit and quit , I do n't see ` select 2 ` . I do n't see anything at all . If I type ` ; < RET > ` , I get the ca n't execute an empty query error message . > > nvim 0.1.7 , macOS Sierra ( 10.12.1 ) . nvim exits normally when I do the same thing from bash . And it works with psql . I believe it also worked fine in pgcli prior to my last brew upgrade , but I 'm not sure what version I was on previously . > Judging by ` brew list -- versions pgcli ` , I was probably on 1.3.1_1 . > I 'm unable to reproduce it since my brew setup is screwed up . Steps to reproduce : 1. brew update & & brew install pgcli 2 . Launch pgcli 3 . Type ` select 1 \e ` 4 . Change the query to ` select 2 ` in the editor . 5 . Save and quit the editor . 6 . Check to see if the prompt shows ` select 2 ` .",668.0
224,2017-03-15 02:27:54,2017-04-21 14:40:13,Parametrize completer in tests + deduplicate test code,"Instead of having a bunch of hard-coded completer fixtures ( with different configs ) in tests/test_smart_completion_multiple_schemata.py and tests/test_smart_completion_public_schema_only.py , let 's have a completer factory in tests/metadata.py . Also , instead of running a test case for one completer config , let 's run it for a bunch of different completer configs . That 's the basic idea . Also , I noticed there was some room for deduplication of the smart_completion code , so I moved a bunch of duplicated code from the test functions into metadata.py . There 's no change in function for any commit except the first ( `` Parametrize ... '' ) .",667.0
225,2017-03-14 05:53:42,2017-03-14 06:04:03,Changelog for bugfix release 1.5.1 .,"Bugfix release , mostly just to fix # 665 . @ amjith Please review .",666.0
226,2017-03-13 18:02:48,2017-03-13 18:16:35,Fix set_session can not be used inside a transaction when using dsn .,Addresses # 664,665.0
227,2017-03-13 13:03:14,2017-03-14 14:04:38,set_session can not be used inside a transaction in v1.5.0,"I 've seen this raised and closed in # 646 , # 652 and # 658 but i 'm experiencing this in v1.5.0 when using a service ( which was working in 1.3.1 ) : ` pgcli service=foo_db ` I 've tried ` pip install psycopg2==2.6.2 ` and this is returned : ` Requirement already satisfied : psycopg2==2.6.2 in /usr/local/lib/python2.7/site-packages `",664.0
228,2017-03-11 23:24:34,2017-03-11 23:31:55,Track recent changes in changelog .,Let 's see if we can track changes as we go .,663.0
229,2017-03-11 16:11:11,2017-03-11 22:52:54,Update AUTHORS,Reviewer : @ j-bennet,661.0
230,2017-03-10 12:21:41,2017-04-19 17:08:37,Docker,"Simple Dockerfile to allow running this tool in docker . I 've tested it manually , but I ca n't get the automated test suite to run . I 've been trying to , but I do n't want to let this linger while I work on that .",660.0
231,2017-03-10 08:49:03,2017-03-11 23:13:08,Add a command line option for -- less-chatty . Fix # 626 .,I saw this issue labeled Easy . I took a stab at it and I 'm open to feedback .,659.0
232,2017-03-07 03:21:40,2017-03-07 14:02:53,Add support for unicode chars in expanded mode .,Reviewer : @ koljonen This fixes # 651,656.0
233,2017-03-07 01:11:12,2017-03-09 02:51:00,Parse function bodies,"Consider this script The change here is that ` SELECT < cursor > FROM Baz ; ` will be seen as the current statement , instead of the whole function definition . This means we 'll no longer get column suggestions from ` Bar ` .",655.0
234,2017-03-07 00:07:02,2017-04-21 14:39:20,Casing of column headers ( using casing file ),I think it 's a lot nicer looking .,654.0
235,2017-03-06 22:12:25,2017-03-07 00:57:50,Add MATERIALIZED VIEW keywords,For issue # 650 .,653.0
236,2017-03-05 01:37:50,2017-03-14 20:36:37,Suggest objects from schemas not in search_path,"I keep typing e.g . ` SELECT mff ` and getting annoyed when ` someschema.my_fancy_function ( ) ` is n't suggested because I forgot to type the schema first . So this fixes that , for tables , views functions and datatypes . There 's a config option for getting the old behaviour . I added some rudimentary tests . I 'm working on another branch where I 'll make it more convenient to run the same test for different completer configs , which will add some more test cases for this feature as well . Sending this to you @ darikg , as it 's related to a bunch of my other stuff you 've reviewed .",649.0
237,2017-03-03 23:56:44,2017-03-07 00:18:21,Changelog update for 1.5.0,@ dbcli/pgcli-core Can you please review the changelog and make any necessary edits ? @ j-bennet Can you do a release once this is approved by core team ?,648.0
238,2017-03-03 14:06:47,2017-03-03 18:26:25,Adjust the connection order to work around psycopg2 restriction .,Reviewer : @ darikg This fixes # 646 Looks like psycopg2 released a new version yesterday that broke us . 😞 The change was you ca n't change the ` autocommit ` status while a cursor is still active . So I moved the sql execution after we set the ` autocommit ` to ` True ` .,647.0
239,2017-03-03 06:08:47,2017-03-03 19:19:34,Add python 3.5 and 3.6 to test suite .,Reviewer : @ stuartquin,645.0
240,2017-03-03 06:02:38,2017-03-03 19:17:51,Reconnect on OperationalError .,Reviewer : @ j-bennet This addresses # 643 . We should have been reconnecting on all OperationalErrors . Docs : http : //initd.org/psycopg/docs/module.html # psycopg2.OperationalError,644.0
241,2017-02-25 14:19:40,2017-02-25 22:23:36,User config to reserve more menu space,"By default we only reserve 4 lines for the suggestion menu , which feels cramped to me . This just makes the number of lines user-configurable",642.0
242,2017-02-25 14:02:51,2017-02-25 22:16:13,Suggest keywords after ALTER,This is super simple I just wanted ` ALTER TABLE foo ALTER ` to suggest ` COLUMN `,641.0
243,2017-02-08 09:33:42,2017-02-10 04:40:56,Switch the shorted prompt when prompt length is too long .,Connect # 587 : switch the shorted prompt when prompt length is too long ( if using the default prompt ) .,639.0
244,2017-02-05 02:57:41,2017-02-05 03:42:06,Added documantation about tabulate 's number formatting . Connect # 617 .,"This does not fix issue # 617 , but at least documents the behavior .",638.0
245,2017-01-21 18:09:56,2017-01-21 21:56:39,"Per # 298 , make expand modes configurable .",This makes it possible to enable through the configuration the always expand and automatic expansion modes in pgcli .,633.0
246,2017-01-11 00:37:31,2017-01-12 01:54:32,Changelog and version update for release v1.4.0 .,@ dbcli/pgcli-core Please review .,631.0
247,2017-01-06 17:47:54,2017-01-07 11:53:01,Set default data_formatting to nothing .,Fixes # 629 Reviewer : @ stuartquin,630.0
248,2016-12-15 17:44:38,2017-03-11 23:13:08,Add a command line option for -- less-chatty,This should suppress the startup message when supplied .,626.0
249,2016-12-12 03:16:34,2017-01-09 15:54:32,Search suggestions by initialism,"The basic idea is that we should be able to type a table alias and have it completed to the table name with just one key press . E.g . I type ` SELECT * FROM ufg < tab > ` and the result is ` SELECT * FROM UserFunctionGroups UFG ` . I expanded this idea a bit , so that I can type ` select gdm < tab > ` and get ` select get_department_manager ( ) ` , or type ` SELECT ... ORDER BY ttn < tab > ` and get ` SELECT ... ORDER BY TransferTypes.TransferTypeName ` . @ darikg I added you as a reviewer ( not sure how that feature works ) . It 's quite possible that every line of code I touch in this PR is one you 've reviewed before in some old PR of mine .",624.0
250,2016-12-07 04:01:08,2016-12-12 23:06:51,Add transaction status to toolbar,"This adds a red `` Failed transaction '' text to the toolbar if the the current transaction is doomed , and a green `` Transaction '' text if we 're in a non-doomed transaction . I 'd especially welcome any improvement on the choice of colours/styling , as I feel it 's not quite what I wanted ( I 'd want the text to `` pop '' more ) , and I suspect we 'll be stuck with whatever initial choice we make .",621.0
251,2016-12-07 02:09:06,2016-12-07 05:41:45,Display vi mode in the toolbar,,620.0
252,2016-12-05 02:21:30,2016-12-10 15:42:26,Table-qualifying column suggestions,"@ darikg Do you have time to look at yet another of my tweaks to the completion engine ? > Support for table-qualifying column suggestions > > ... i.e . suggesting foo.fooid instead of just fooid > Controlled using a config-file setting : > * * qualify_columns * * : always/never/ * * if_more_than_one_table * * . > > To enable the proper sorting of qualified column suggestions , we > introduce the concept of synonyms for suggestions > ( in ` pgcompleter.find_matches ` ) . They way synonyms work is that a > number of synonyms may be provided for a suggestion sent to > ` find_matches ` . If synonyms are provided , sorting is based on how > well the best synonym matches the input , instead of only comparing > the input to the suggestion text . > In this case , the unqualified name acts as a synonym . > I have a couple of other ideas of use cases where we can use synonyms > to get better completions with less typing for the user , which I intend > to explore later .",619.0
253,2016-11-26 18:34:36,2017-06-26 17:37:26,Numeric output is not showed correctly,"I 'm using ` pgcli ` version : 1.3.1 This is the output using ` pgcli ` : ! [ 1480184973 ] ( https : //cloud.githubusercontent.com/assets/7363250/20642431/2cf60846-b3d4-11e6-9f0e-cf58c174da7b.png ) And the output for the same query , using ` psql ` : ! [ 1480184890 ] ( https : //cloud.githubusercontent.com/assets/7363250/20642430/289aee7e-b3d4-11e6-8b1d-ffa81e8990fd.png ) -- -- -- -- -- -- -- -- -- -- -- -- This is a better test that anyone can replicate : ` pgcli ` : ! [ 1480185134 ] ( https : //cloud.githubusercontent.com/assets/7363250/20642444/9a85ebe2-b3d4-11e6-8c2a-67ff6d04905b.png ) ` psql ` : ! [ 1480185172 ] ( https : //cloud.githubusercontent.com/assets/7363250/20642449/a245f20a-b3d4-11e6-8642-bb71107c0ec6.png ) -- -- -- -- -- -- -- -- -- -- -- -- The behavior is new ; at least 4 months ago it was working as intended .",617.0
254,2016-11-20 22:14:13,2016-11-20 23:31:32,Fix scoping for columns from CTEs,"We were suggesting all CTE columns regardless of whether the CTE in question was included in the FROM clause . This also makes populate_scoped_columns output ` TableRefence ` namedtuples for CTEs , like it does for tables/views/functions . Previously it would emit strings for CTEs .",614.0
255,2016-11-20 20:52:42,2016-11-20 21:13:07,Fix crash after ` with `,Anyone feel like merging this tiny fix ?,613.0
256,2016-11-15 01:20:00,2016-11-15 16:12:19,Added -- prompt option .,Related to # 611 .,612.0
257,2016-10-31 17:39:35,2016-11-01 22:29:05,Fix issue # 603,Python 3 forbids comparisons between different types : use a tuple containing a single 0 ( zero ) as the priority for path matches so that it can be compared with those generated by the workhorse method find_matches ( ) .,608.0
258,2016-10-26 19:39:02,2016-10-26 20:21:36,Update changelog for version 1.3.1,Reviewer : @ darikg Can you review and merge ? I 'll push out a new release as soon as this is merged .,607.0
259,2016-10-26 15:18:04,2016-10-26 19:36:31,Bump sqlparse to 0.2.2,See # 605,606.0
260,2016-10-22 08:23:44,2017-01-12 06:24:16,\i raises a TypeError,"With Python 3.6b2 , I got the following immediately after entering ` \i ` followed by a space : I can not investigate further right now , but I will try to narrow the case .",603.0
261,2016-10-22 03:53:11,2016-10-26 14:46:18,Changelog and authors update for 1.3.0,@ dbcli/pgcli-core Can you please approve ?,602.0
262,2016-10-17 17:50:05,2016-10-20 03:46:42,Darikg/unrecognized keywords,See # 597,598.0
263,2016-10-15 11:34:43,2016-10-16 17:41:36,Fix for issue # 595,"All behaviors and tests pass , with Python 3.6b2 . I did not exercise them on previous versions , but I can surely do it , if needed .",596.0
264,2016-10-02 17:50:36,2016-10-04 03:42:49,Minimal fix for # 590,issue # 590,591.0
265,2016-09-21 17:25:04,2016-09-26 04:35:20,fixes # 588 invalid setting for redshift,,589.0
266,2016-09-21 17:08:03,2016-09-26 04:35:21,pgcli v1.2.0 not working for redshift,Introduced by https : //github.com/dbcli/pgcli/commit/3f310f5070d45852afda29ed50ba656ff1cb7465 # diff-8859be39408e4fbeea82b923784d9e65R163 Which I 'm guessing means I 'm not a superuser : - ),588.0
267,2016-09-21 14:07:57,2017-03-07 01:43:57,Switch the shorted prompt when prompt length is too long,Most of the complaints we receive about the pgcli prompt is that it is too big when people are using it with AWS hosts . It would be nice to automatically switch to database name only when the prompt size is bigger than a certain threshold . Say 30 chars ( this will need a bit of experimentation to get right ) .,587.0
268,2016-09-15 17:16:52,2016-09-29 13:57:02,master : numbers division for int and float,"I apologize in advance for possible mistakes , first time trying to take part in open source project . All decimal columns defined as text field , I change this behavior . Now decimal defined as float . Changed default formatting for float and int . And separate int and text cases .",583.0
269,2016-09-12 21:40:25,2016-09-12 21:57:40,Fix crash bug with leading parenthesis,"@ amjith , you want to merge this in ?",581.0
270,2016-09-04 21:41:08,2016-09-12 21:28:05,Make semicolon not trigger execution in multiline mode,"Basically , having to go to the end of the input to delete the semicolon , then back to wherever you want to insert your newline , and then back to the end to re-add the semicolon before executing your edited query is way too complicated , and I keep getting it wrong , resulting in half-written queries being executed and me getting frustrated . My suggested solution is to ( 1 ) remove the power of the semicolon to decide what [ Enter ] does , and ( 2 ) make the UI ( toolbar ) tell the user about [ Esc ] [ Enter ] . The reason it 's [ Esc ] [ Enter ] and not [ Alt ] - [ Enter ] in the toolbar is that [ Alt ] - [ Enter ] does n't work by default on Mac OS ( it requires the user to change the settings of the terminal app ) . So ... does anyone else use multiline mode and have an opinion on this ?",577.0
271,2016-09-04 12:43:49,2016-09-04 19:00:17,Support configuring keyword casing preferences,See # 569 @ koljonen want to have a look ?,576.0
272,2016-09-01 12:44:52,2016-09-03 03:06:37,Update changelog for version 1.2.0 release .,@ dbcli/pgcli-core Can you please review ?,574.0
273,2016-08-25 19:15:53,2016-08-26 14:52:26,More prompt,"Hello , first patch is a bugfix ( I 'm using python2 ) : Second one is to add more placeholder to the new prompt variable : - \p for server port - \i for backend PID - # for superuser status ( same as the % # placeholder in psql ) That 's mostly the placeholder I need for my personal use , so feel free to merge only one or no one of these patch . PS : I did n't use the same placeholder as psql since existing one were already different ( except for # , did n't find better idea ) . If the one I choose are badly chosen , feel free to change them .",572.0
274,2016-08-25 02:49:59,2016-09-02 13:44:19,WIP : Use tweaked version of psycopg2.extras.wait_select to supply a timeout,See psycopg/psycopg2 # 468 for a minimal example of the problem,571.0
275,2016-08-23 18:16:24,2016-08-24 00:23:46,Temporary hack for sqlparse crashing after AS,"And a regression test . @ amjith , mind merging this in ? # 563",568.0
276,2016-08-23 11:49:49,2016-08-23 18:25:05,Fix crash bug with named queries,And add behave tests . @ amjith you want to merge this ?,566.0
277,2016-08-03 17:01:22,2016-08-15 20:53:12,Issue # 544 Implementation of watch command,"* * Note * * I do n't think the tests will pass until the related https : //github.com/dbcli/pgspecial/pull/22 is merged . @ amjith what would you normally do in this case ? An implementation of ` \watch ` from psql . If the command can be parsed as a 'watch ' command it is executed , then we sleep the specified number of seconds then execute again . Ctrl+C cancels Any feedback and suggestions on testing welcome",561.0
278,2016-08-01 04:36:16,2016-08-01 19:56:34,Read config files using utf-8 encoding .,@ koljonen Can you review and merge ? This is an extension to # 556 .,559.0
279,2016-07-29 12:12:10,2016-08-03 22:25:03,Add command-line option -- single-connection,This option makes it so that the executor and the completer use the same database connection . This is needed for the completer to function when using one-time passwords for connecting to the database . @ darikg wan na have a look ?,557.0
280,2016-07-28 01:10:42,2016-08-01 04:33:30,configurable null format,"Allows a configurable string for the null result . I like to use ⊥ to visually distinguish from normal text , so the config value needs to be decoded to unicode . Such decoding should probably be applied to other formatting options , e.g . the prompt . Ideally , the output formatting would be themeable to make nulls , and other types , more distinguishable !",556.0
281,2016-07-27 22:03:31,2016-07-29 14:33:37,Some changes to sorting of suggestions,@ amjith you want to merge this in ?,554.0
282,2016-07-27 20:02:58,2016-08-09 05:10:29,CTE-aware suggestions,"The general idea here is to take a query like and simplify it into either ` SELECT foo , baz FROM bar WHERE foo > 1 ` or ` SELECT * FROM my_cte WHERE ` depending on whether the cursor is inside or outside the CTE body . If outside , parse the fieldnames and cte names and represent them in a manner analogous to real database tables . That way , they can be injected into the completion machinery , so CTE names get suggested alongside table names , and CTE column names get suggested when appropriate . Currently , CTEs are not suggested for joins or join conditions , but I 'll fix that in a follow up PR .",553.0
283,2016-07-27 06:17:41,2016-07-27 09:55:09,Fix failing tests .,Reviewer : @ darikg,552.0
284,2016-07-20 08:52:32,2016-07-27 06:16:36,"Upgrade to sqlparse-0.2.0 , required for Python-3.5 support","The tests pass with python-2.7 and python-3.5 , but other than that I did n't do much testing .",549.0
285,2016-07-15 11:14:43,2016-07-18 03:13:24,Show host and user information in prompt,I can also make this configurable if you are keen ! [ screen shot 2016-07-15 at 12 14 08 pm ] ( https : //cloud.githubusercontent.com/assets/2032984/16872603/afca99c0-4a85-11e6-8a82-ee2de4c23cf0.png ),548.0
286,2016-07-06 16:03:23,,\watch command does not work,( this is a minor issue as ` \watch ` is not a well known command ) PostgreSQL has a ` \watch ` command to repeat queries every X seconds ( as documented here ) : https : //www.postgresql.org/docs/current/static/app-psql.html It works perfectly on the psql CLI :,544.0
287,2016-07-06 15:42:49,2016-07-06 23:50:20,Better scoping for tables in insert statements,"@ amjith mind taking a look ? * * Original commit message : * * This commit makes it so that given ` INSERT INTO foo ( < cursor1 > ) SELECT < cursor2 > FROM bar ; ` , we suggest ` bar ` columns for ` < cursor2 > ` and ` foo ` columns for ` < cursor1 > ` . Previous behaviour is sugggesting columns from both tables in both cases .",543.0
288,2016-07-02 06:14:58,2016-07-04 03:31:38,Update changelog for release 1.1.0 .,I 'd like to do this release to fix the crashes caused due to the url parsing and redshift fix . This release also bumps the pgspecial version to 1.5.0 which adds support for ` \db ` command . @ dbcli/pgcli-core review please .,541.0
289,2016-06-29 18:33:21,2016-06-30 04:42:27,Possible fix for redshift ?,cf # 537 not tested bugfix : do n't call att.atttypid : :regtype : :text in old versions of postgresql,539.0
290,2016-06-29 18:00:21,2016-06-30 04:36:05,Repair exception thrown on urls with ports,"When the database URL contains a port , uri.port is ( at least in Python 2.7.6 ) an integer , not a string , so urlparse.unquote chokes on it . Fixes issue # 536 , but is probably worth verifying on Python 3 .",538.0
291,2016-06-21 01:51:40,2016-06-24 13:43:06,Some sqlcompletion refactoring,"The function signature for ` suggest_based_on_last_token ` was starting to get pretty unwieldy so I wrapped most of those variables into a standalone class unimaginably named ` SqlDocument ` . This cleaned up ` suggest_based_on_last_token ` a little bit and also formalized a couple of repeated patterns there , specifically schema name extraction and the reduction of ` text_before_cursor ` to a more simplified version by finding the preceding token .",532.0
292,2016-06-20 19:43:31,2016-07-06 11:39:56,Suggest table aliases + add tests for casing,"@ darikg , you showed some interest in this , so would you like to take a look ? * * Original commit message : * * If config.main.generate_aliases is True , for ` SELECT * FROM ` , we suggest ` FooBar FB ` and ` foo_bar fb ` instead of ` FooBar ` and ` foo_bar ` , respectively . To be able to add a test , I had to add support for testing with different settings , which meant I could also add tests for casing . There are two non-obvious changes that I can think of : 1 . The lexical sorting of matches is modified so as to sort spaces and underscores before letters and to sort case-insensitively . This is so that e.g ` Foob F ` comes before 'FooBar FB ' when ` foob ` is input . 2 . We now suggest ` some_func ( ) ` instead of ` some_func ` ( because suggesting ` some_func sf ` did n't make any sense ) .",531.0
293,2016-06-19 21:18:33,2016-06-20 03:35:29,Ported less_chatty option from mycli .,This ports ` less_chatty ` config option and ` NONE ` log level from ` mycli ` to address issue # 518 . Related PR : https : //github.com/dbcli/mycli/pull/268,530.0
294,2016-06-19 17:48:18,2016-06-20 16:28:46,Remove duplication from smart completion tests,"@ darikg you mind taking a look at this ? This PR has two parts ( plus some cosmetic changes ) : 1 . The first commit just consolidates existing duplicated logic in the two test_smart_completion\ * files into a new file . 2 . Then there are a six commits that make it so that , for some type of completion ( table , column , ... ) , instead of listing every individual completion we expect to get , we just say what kind of completions to get from the test ` metadata ` dict . E.g . instead of listing every table in the schema ` foo ` ( say for ` SELECT * FROM foo. < cursor > ` ) , we simply say we expect ` testdata.tables ( 'foo ' ) ` . This means we get to write less test code and that fewer tests will break when we expand the test data .",529.0
295,2016-06-16 18:26:04,2016-06-16 22:15:39,Fix some join-condition issues,"@ darikg I think this one 's for you . * * Commit message : * * When self-joining a table with an FK to or from some other table , we got a false FK-join suggestion for that column . There was also a problem with quoted tables not being quoted in the join condition . And there were a couple of problems when trying to join a non-existent table or using a non-existent qualifier ( ` SELECT * FROM Foo JOIN Bar ON Meow. ` ) . I also rewrote get_join_condition_matches a bit in the process , hopefully making it a bit simpler .",528.0
296,2016-06-08 23:01:19,2016-06-16 12:18:01,"For 'JOIN < cursor > ' , suggest 'foo on foo.fooid = bar.fooid '","@ darikg you feel like taking a look at this ? * * Original commit message : * * This is based on my previous work on suggesting join conditions , but here instead we suggest the whole join . What we do is simply check all the tables in the statement for FK relationships and then suggest joins based on those . I think this will not only save key presses , but also be rather useful when exploring an unfamiliar ( part of a ) database . There 's one non-obvious change in this commit ( that I can think of ) : When calling * * sqlcompletion.text_before_cursor * * , the * * text_before_cursor * * argument now no longer includes * * word_before_cursor * * . This is because for 'SELECT \ * FROM foo JOIN bar < cursor > ' , we would otherwise consider the table * * bar * * already included in the statement and thus suggest e.g . 'baz on baz.barid = bar.barid ' .",527.0
297,2016-06-07 18:55:29,2016-06-07 21:28:45,` column ` keyword suggests columns,E.g . so ` ALTER TABLE foo ALTER COLUMN ` suggests columns from ` foo ` . @ koljonen can you review & merge ?,525.0
298,2016-06-04 14:25:13,2016-06-07 21:28:04,Add a pgspecial logging handler,"Since we split pgspecial off into a separate package , its logging statements were n't being written to the pgcli log file . @ j-bennet can you review and merge this ?",524.0
299,2016-06-02 22:33:15,2016-06-03 03:17:45,Add instructions for running pytests to DEVELOP.rts,,523.0
300,2016-06-02 19:41:43,2016-06-05 21:50:39,Make too many rows warning limit configurable,This should resolve https : //github.com/dbcli/pgcli/issues/519,521.0
301,2016-06-01 23:54:49,2016-06-02 21:31:36,Use pg_proc.proargmodes & c. instead of parsing arg_list,"@ darikg , please check that this makes sense . It 'd be great if we could get rid of all this rather complicated code ! * * Original commit message : * * Getting the parameters from proargnames , proallargtypes and proargmodes instead of from parsing the arg_list string simplifies FunctionMetadata quite a bit . I also made the ColumnMetadata for table/view columns use the same format for the type ( i.e . regtype instead of typname ) . This means we now get join-condition suggestions for joining tables/views to functions , which did n't work before .",517.0
302,2016-05-31 22:02:33,2016-06-01 20:30:07,Fix issue with 'SELECT Foo . * < cursor > FROM Foo ',"In the expansion , we got ' '' Foo '' . < col > ' when we should have gotten 'Foo. < col > ' .",516.0
303,2016-05-27 09:36:24,2016-05-29 21:29:30,Fix two casing issues with schemas,"1 . In 'SELECT \ * FROM Foo . ' , Foo was not recognized as foo . 2 . In 'SELECT \ * FROM `` Foo '' ' , objects in Foo were not suggested .",514.0
304,2016-05-26 10:25:46,2016-06-04 11:34:35,Order columns by in-table order when expanding *,"Simply store them in that order when getting them from the DB , instead of sorted by name .",513.0
305,2016-05-26 10:25:27,2016-06-06 21:21:32,Custom casing of table/column/function/view names,"This is for those of us need/want to use unescaped names in CamelCase or whatever . This means we can use pgcli to edit our functions without having to correct the casing all the time ! * * Original commit message : * * This adds support for defining the casing to be used in completions ( for unquoted names ) . The casing is determined by the casing file , which consists of a \n-separated list of names using the preferred casing . This file is initially populated based on usage in SQL and PLPGSQL database functions but can then be modified by the user .",512.0
306,2016-05-25 15:46:33,2016-05-25 23:11:07,Fix another problem where table names would not be recognized when nott in lower case,"My previous fix did n't cover the case 'INSERT INTO Foo ( < cursor > ) ' , which is now covered .",510.0
307,2016-05-19 22:08:54,2016-05-21 12:55:39,Fix problem where non-lower-case table names would not be recognized,"This fixes the issue where pgcli interprets * * SELECT \ * FROM Foo * * as referring to the table * * Foo * * , whereas it actually refers to table * * foo * * .",508.0
308,2016-05-19 13:01:57,2016-05-23 23:46:34,Add priority arguments to find_matches,"@ darikg suggested I make this a separate PR , so here it is . See # 496 for more background . * * Original commit message : * * type_priority is an int that says how to sort these matches compared matches of other types . type_collection is a an iterable that overrides the internal sorting of the matches . The use case that motivated this change was to be able to 1 ) sort join conditions ( `` t.someid = t2.someid '' ) before table aliases ( `` t '' ) 2 ) sort FK-based join conditions before name-based join conditions and integer name-based join conditions before other name-based join conditions .",507.0
309,2016-05-16 16:06:14,2016-05-17 23:40:43,Stop suggesting * as a column,"I do n't know about you guys , but I do n't think suggesting \ * is of use to anyone , and it 's in the way for anyone who just wants a column .",505.0
310,2016-05-16 05:29:46,2016-05-17 19:32:10,Support unicode strings in notices .,A simple use case is when someone uses unicode characters in a RAISE statement . Example : I 've added a test . Reviewer : @ stuartquin,504.0
311,2016-05-15 17:55:01,2016-05-16 22:44:26,Remove dead code and fix a broken test,I was playing around with [ https : //www.codacy.com/ ] ( Codacy ) and found some low-hanging fruit .,502.0
312,2016-05-14 17:18:35,2016-05-15 18:44:15,Fix bug where `` USING ( < cursor > '' was n't detected properly + add test case,"prev_tok is something like ' [ table name ] [ table alias ] USING ' where we expect it to be 'USING ' , so I just added a quick fix where we check the last word in prev_token instead of the whole string .",501.0
313,2016-05-13 15:30:32,2016-05-15 17:01:10,Improve filtering of functions for FROM clause,Change from filtering out all non-set-returning functions to only filteirng out windowing functions and aggregate functions . Non-set-returning functions are legal in the FROM clause and can be quite useful .,497.0
314,2016-05-13 15:20:46,2016-05-25 22:57:40,Support for join-condition suggestions after ON,"The user types 'SELECT \ * FROM parenttable p JOIN childtable c on ' . We then suggest [ ' c.parenttableid = p.parenttableid ' , ' c.createdby = p.createdby ' , ... ] as completions . The suggestions are FK matches first , then name matches for int columns , then name matches for other columns . Some things that have been changed in order to make this work : meta [ reltype ] ] [ relname ] goes from being a list of columns to being a list of ColumnMetadata namedtuples , which , apart from the column name , also contains its data type and a list of FKs from the column ( i.e . where the column is a child ) . This entails modification of a number of functions dealing with columns . get_matches can now be fed with priorities from outside , enabling more intelligent sorting . TableReference gets a property , ref , that returns COALESCE ( Alias , TableName ) . populate_scoped_cols now returns a dict { TableReference : { colname : ColumnMetadata } } instead of just a list [ colname ] .",496.0
315,2016-05-12 06:01:13,2016-06-29 02:59:12,Update changelog for release 1.0.0 .,@ dbcli/pgcli-core This is a big release . We 're going 1.0 . Please review the changelog and add/edit the entries . I 'd also like people to take the latest master for a spin and raise any issues you might see . I 'd like to keep this PR open for a few days before I get input from most of the core team before I do the release . Thank you !,494.0
316,2016-05-06 13:59:00,2016-05-16 22:36:47,Completion to column list when * is entered,,492.0
317,2016-05-05 18:11:18,2016-05-10 04:02:49,Upgrade to prompt-toolkit 1.0.0,"Changelog : https : //github.com/jonathanslenders/python-prompt-toolkit/blob/master/CHANGELOG The prompt-toolkit release has been well tested before the release , so I do n't expect any issues , but please let me know if this would break something .",490.0
318,2016-04-27 16:00:47,2016-05-15 11:35:16,Unquote URI parts prior to using in connection,"As you may know , [ RFC-3986 ] ( https : //tools.ietf.org/html/rfc3986 # section-2.1 ) allows passing `` disallowed '' characters as long as these are percent encoded . Since PGCLI deals with the url parsing , we should expect this to happen , and use the values after they have been decoded . ( includes a simple test for the parsing and decoding )",488.0
